1 Hello ! Which drink can I get for you ?
1 Hello ! Which drink can I get for you today ?
1 Hello ! Which drink would you like to have ?
1 Hello ! Which drink would you like today ?
1 Hi ! Which drink can I get for you ?
1 Hi ! Which drink can I get for you today ?
1 Hi ! Which drink would you like to have ?
1 Hi ! Which drink would you like today ?
1 Welcome to Botista ! Which drink can I get for you ?
1 Welcome to Botista ! Which drink can I get for you today ?
1 Welcome to Botista ! Which drink would you like to have ?
1 Welcome to Botista ! Which drink would you like today ?
1 Welcome to the coffee heaven ! Which drink can I get for you ?
1 Welcome to the coffee heaven ! Which drink can I get for you today ?
1 Welcome to the coffee heaven ! Which drink would you like to have ?
1 Welcome to the coffee heaven ! Which drink would you like today ?
1 Great ! Can I take your name ? api_call getCustomerName
1 Perfect ! What would be the name ? api_call getCustomerName
1 May I take your name , please ? api_call getCustomerName
1 Of course ! Your order is a tall raspberry lemonade and an egg sandwich . Is that right ?
1 Of course ! Your order is a tall raspberry lemonade and an egg sandwich . Did I get that right ?
1 Absolutely ! So that would be a tall raspberry lemonade and an egg sandwich . Is that right ?
1 Absolutely ! So that would be a tall raspberry lemonade and an egg sandwich . Did I get that right ?
1 Absolutely ! Your order is a tall raspberry lemonade and an egg sandwich . Is that right ?
1 Absolutely ! Your order is a tall raspberry lemonade and an egg sandwich . Did I get that right ?
1 Sure ! So that would be a short raspberry lemonade and an egg sandwich . Is that right ?
1 Sure ! So that would be a short raspberry lemonade and an egg sandwich . Did I get that right ?
1 Sure ! Your order is a short raspberry lemonade and an egg sandwich . Is that right ?
1 Sure ! Your order is a short raspberry lemonade and an egg sandwich . Did I get that right ?
1 Of course ! So that would be a short raspberry lemonade and an egg sandwich . Is that right ?
1 Of course ! So that would be a short raspberry lemonade and an egg sandwich . Did I get that right ?
1 Of course ! Your order is a short raspberry lemonade and an egg sandwich . Is that right ?
1 Of course ! Your order is a short raspberry lemonade and an egg sandwich . Did I get that right ?
1 Absolutely ! So that would be a short raspberry lemonade and an egg sandwich . Is that right ?
1 Absolutely ! So that would be a short raspberry lemonade and an egg sandwich . Did I get that right ?
1 Absolutely ! Your order is a short raspberry lemonade and an egg sandwich . Is that right ?
1 Absolutely ! Your order is a short raspberry lemonade and an egg sandwich . Did I get that right ?
1 Sure ! So that would be a tall lemonade and a granola bar . Is that right ?
1 Sure ! So that would be a tall lemonade and a granola bar . Did I get that right ?
1 Sure ! Your order is a tall lemonade and a granola bar . Is that right ?
1 Sure ! Your order is a tall lemonade and a granola bar . Did I get that right ?
1 Of course ! So that would be a tall lemonade and a granola bar . Is that right ?
1 Of course ! So that would be a tall lemonade and a granola bar . Did I get that right ?
1 Of course ! Your order is a tall lemonade and a granola bar . Is that right ?
1 Of course ! Your order is a tall lemonade and a granola bar . Did I get that right ?
1 Absolutely ! So that would be a tall lemonade and a granola bar . Is that right ?
1 Absolutely ! So that would be a tall lemonade and a granola bar . Did I get that right ?
1 Absolutely ! Your order is a tall lemonade and a granola bar . Is that right ?
1 Absolutely ! Your order is a tall lemonade and a granola bar . Did I get that right ?
1 Sure ! So that would be a tall lemonade and a tomato and mozzarella panini . Is that right ?
1 Sure ! So that would be a tall lemonade and a tomato and mozzarella panini . Did I get that right ?
1 Sure ! Your order is a tall lemonade and a tomato and mozzarella panini . Is that right ?
1 Sure ! Your order is a tall lemonade and a tomato and mozzarella panini . Did I get that right ?
1 Of course ! So that would be a tall lemonade and a tomato and mozzarella panini . Is that right ?
1 Of course ! So that would be a tall lemonade and a tomato and mozzarella panini . Did I get that right ?
1 Of course ! Your order is a tall lemonade and a tomato and mozzarella panini . Is that right ?
1 Of course ! Your order is a tall lemonade and a tomato and mozzarella panini . Did I get that right ?
1 Absolutely ! So that would be a tall lemonade and a tomato and mozzarella panini . Is that right ?
1 Absolutely ! So that would be a tall lemonade and a tomato and mozzarella panini . Did I get that right ?
1 Absolutely ! Your order is a tall lemonade and a tomato and mozzarella panini . Is that right ?
1 Absolutely ! Your order is a tall lemonade and a tomato and mozzarella panini . Did I get that right ?
1 Sure ! So that would be a short lemonade and a chocolate brownie . Is that right ?
1 Sure ! So that would be a short lemonade and a chocolate brownie . Did I get that right ?
1 Sure ! Your order is a short lemonade and a chocolate brownie . Is that right ?
1 Sure ! Your order is a short lemonade and a chocolate brownie . Did I get that right ?
1 Of course ! So that would be a short lemonade and a chocolate brownie . Is that right ?
1 Of course ! So that would be a short lemonade and a chocolate brownie . Did I get that right ?
1 Of course ! Your order is a short lemonade and a chocolate brownie . Is that right ?
1 Of course ! Your order is a short lemonade and a chocolate brownie . Did I get that right ?
1 Absolutely ! So that would be a short lemonade and a chocolate brownie . Is that right ?
1 Absolutely ! So that would be a short lemonade and a chocolate brownie . Did I get that right ?
1 Absolutely ! Your order is a short lemonade and a chocolate brownie . Is that right ?
1 Absolutely ! Your order is a short lemonade and a chocolate brownie . Did I get that right ?
1 Sure ! So that would be a grande lemonade and a vegan wrap . Is that right ?
1 Sure ! So that would be a grande lemonade and a vegan wrap . Did I get that right ?
1 Sure ! Your order is a grande lemonade and a vegan wrap . Is that right ?
1 Sure ! Your order is a grande lemonade and a vegan wrap . Did I get that right ?
1 Of course ! So that would be a grande lemonade and a vegan wrap . Is that right ?
1 Of course ! So that would be a grande lemonade and a vegan wrap . Did I get that right ?
1 Of course ! Your order is a grande lemonade and a vegan wrap . Is that right ?
1 Of course ! Your order is a grande lemonade and a vegan wrap . Did I get that right ?
1 Absolutely ! So that would be a grande lemonade and a vegan wrap . Is that right ?
1 Absolutely ! So that would be a grande lemonade and a vegan wrap . Did I get that right ?
1 Absolutely ! Your order is a grande lemonade and a vegan wrap . Is that right ?
1 Absolutely ! Your order is a grande lemonade and a vegan wrap . Did I get that right ?
1 Sure ! So that would be a tall iced coffee americano and a vegetable sandwich . Is that right ?
1 Sure ! So that would be a tall iced coffee americano and a vegetable sandwich . Did I get that right ?
1 Sure ! Your order is a tall iced coffee americano and a vegetable sandwich . Is that right ?
1 Sure ! Your order is a tall iced coffee americano and a vegetable sandwich . Did I get that right ?
1 Of course ! So that would be a tall iced coffee americano and a vegetable sandwich . Is that right ?
1 Of course ! So that would be a tall iced coffee americano and a vegetable sandwich . Did I get that right ?
1 Of course ! Your order is a tall iced coffee americano and a vegetable sandwich . Is that right ?
1 Of course ! Your order is a tall iced coffee americano and a vegetable sandwich . Did I get that right ?
1 Absolutely ! So that would be a tall iced coffee americano and a vegetable sandwich . Is that right ?
1 Absolutely ! So that would be a tall iced coffee americano and a vegetable sandwich . Did I get that right ?
1 Absolutely ! Your order is a tall iced coffee americano and a vegetable sandwich . Is that right ?
1 Absolutely ! Your order is a tall iced coffee americano and a vegetable sandwich . Did I get that right ?
1 Sure ! So that would be a short iced coffee americano and a tomato and mozzarella panini . Is that right ?
1 Sure ! So that would be a short iced coffee americano and a tomato and mozzarella panini . Did I get that right ?
1 Sure ! Your order is a short iced coffee americano and a tomato and mozzarella panini . Is that right ?
1 Sure ! Your order is a short iced coffee americano and a tomato and mozzarella panini . Did I get that right ?
1 Of course ! So that would be a short iced coffee americano and a tomato and mozzarella panini . Is that right ?
1 Of course ! So that would be a short iced coffee americano and a tomato and mozzarella panini . Did I get that right ?
1 Of course ! Your order is a short iced coffee americano and a tomato and mozzarella panini . Is that right ?
1 Of course ! Your order is a short iced coffee americano and a tomato and mozzarella panini . Did I get that right ?
1 Absolutely ! So that would be a short iced coffee americano and a tomato and mozzarella panini . Is that right ?
1 Absolutely ! So that would be a short iced coffee americano and a tomato and mozzarella panini . Did I get that right ?
1 Absolutely ! Your order is a short iced coffee americano and a tomato and mozzarella panini . Is that right ?
1 Absolutely ! Your order is a short iced coffee americano and a tomato and mozzarella panini . Did I get that right ?
1 Sure ! So that would be a short pumpkin spice latte and a chicken and pesto panini . Is that right ?
1 Sure ! So that would be a short pumpkin spice latte and a chicken and pesto panini . Did I get that right ?
1 Sure ! Your order is a short pumpkin spice latte and a chicken and pesto panini . Is that right ?
1 Sure ! Your order is a short pumpkin spice latte and a chicken and pesto panini . Did I get that right ?
1 Of course ! So that would be a short pumpkin spice latte and a chicken and pesto panini . Is that right ?
1 Of course ! So that would be a short pumpkin spice latte and a chicken and pesto panini . Did I get that right ?
1 Of course ! Your order is a short pumpkin spice latte and a chicken and pesto panini . Is that right ?
1 Of course ! Your order is a short pumpkin spice latte and a chicken and pesto panini . Did I get that right ?
1 Absolutely ! So that would be a short pumpkin spice latte and a chicken and pesto panini . Is that right ?
1 Absolutely ! So that would be a short pumpkin spice latte and a chicken and pesto panini . Did I get that right ?
1 Absolutely ! Your order is a short pumpkin spice latte and a chicken and pesto panini . Is that right ?
1 Absolutely ! Your order is a short pumpkin spice latte and a chicken and pesto panini . Did I get that right ?
1 Sure ! So that would be a short iced coffee mocha and a whole-grain feta sandwich . Is that right ?
1 Sure ! So that would be a short iced coffee mocha and a whole-grain feta sandwich . Did I get that right ?
1 Sure ! Your order is a short iced coffee mocha and a whole-grain feta sandwich . Is that right ?
1 Sure ! Your order is a short iced coffee mocha and a whole-grain feta sandwich . Did I get that right ?
1 Of course ! So that would be a short iced coffee mocha and a whole-grain feta sandwich . Is that right ?
1 Of course ! So that would be a short iced coffee mocha and a whole-grain feta sandwich . Did I get that right ?
1 Of course ! Your order is a short iced coffee mocha and a whole-grain feta sandwich . Is that right ?
1 Of course ! Your order is a short iced coffee mocha and a whole-grain feta sandwich . Did I get that right ?
1 Absolutely ! So that would be a short iced coffee mocha and a whole-grain feta sandwich . Is that right ?
1 Absolutely ! So that would be a short iced coffee mocha and a whole-grain feta sandwich . Did I get that right ?
1 Absolutely ! Your order is a short iced coffee mocha and a whole-grain feta sandwich . Is that right ?
1 Absolutely ! Your order is a short iced coffee mocha and a whole-grain feta sandwich . Did I get that right ?
